LocationID	LocationName	Organisation_name	ZIP	adress_town	adress_street	adress_number	state	country	coordinates_east	coordinates_north	dcpLatitude	dcpLongitude	connected_towns	connected_people_2018	total_population	note	report_category
ATTP_6-M3747700R0	AWV Wechselland ARA Wechselland Mönichwald 7/3979	AWV Wechselland	8252.0	Karnerviertel	Karnerviertel	8	Styria	Austria	595210.6296	396105.7823	47.43526013	15.92170548	Sankt Lorenzen am Wechsel, Waldbach-Mönichwald, Vorau	809.0	7663.0		general; alps
ATTP_6-M3749856R0	Gemeinde Teufenbach-Katsch, Marktgemeinde Sankt Peter am Kammersberg, ARA Katschtal 14/1123	Gemeinde Teufenbach-Katsch-GSR_2015	8833.0	Katsch an der Mur	Hauptstraße	7	Styria	Austria	473929.7198	360304.6151	47.13817525	14.30751047	Teufenbach-Katsch, St. Peter am Kammersberg	2342.0	3946.0		general; alps
ATTP_6-M3750941R0	Stadtgemeinde Weiz, ARA Krottendorf-Preding 17/2763	Stadtgemeinde Weiz-GSR_2015	8160.0	Weiz	Hauptplatz	7	Styria	Austria	576043.2676	368204.6165	47.18978353	15.65659838	Weiz	1797.0	11701.0		general; alps
ATTP_6-M3750988R0	AWV Oberes Feistritztal ARA Ratten 17/2650	Abwasserverband Oberes Feistritztal	8673.0	Kirchenviertel	Kirchenviertel	211	Styria	Austria	578966.6509	398990.7178	47.46586514	15.70756628	Sankt Jakob im Walde, Ratten, St. Kathrein am Hauenstein	1054.0	2806.0		general; alps
ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710	Stadtgemeinde Judenburg-GSR_2015	8750.0	Judenburg	Hauptplatz	1	Styria	Austria	501640.865	364291.9406	47.17034405	14.67377297	Judenburg	9970.0	9899.0		general; alps
ATTP_6-M3756265R0	Gemeinde Bad Gleichenberg ARA Bad Gleichenberg 4/499	Gemeinde Bad Gleichenberg-GSR_2015	8344.0	Bad Gleichenberg	Kaiser-Franz-Josef-Straße	1	Styria	Austria	595403.2757	330508.3707	46.84529693	15.89561165	Bad Gleichenberg	10500.0	5303.0		general; alps
ATTP_6-M3756860R0	AWV Mittleres Feistritztal ARA Großsteinbach 5/643	Abwasserverband Mittleres Feistritztal	8265.0	Großsteinbach	Großsteinbach	62	Styria	Austria	593775.6913	363523.2681	47.14268053	15.88849788	Großsteinbach, Feistritztal, Hartl, Gersdorf an der Feistritz, Pischelsdorf am Kulm	5822.0	11178.0		general; alps
ATTP_6-M3761111R0	Marktgemeinde Scheifling ARA Scheifling 14/488	Marktgemeinde Scheifling-GSR_2015	8811.0	Scheifling	Amtsplatz	1	Styria	Austria	481240.0763	362445.2461	47.15657134	14.40428667	Scheifling, Niederwölz	1333.0	2715.0		general; alps
ATTP_6-M3770058R0	Gem. St. Kathrein a. O. ARA St. Kathrein am Offenegg 17/2765	Gemeinde St. Kathrein/Offenegg	8171.0	Sankt Kathrein am Offenegg	Dorf	2	Styria	Austria	568609.6197	379229.3623	47.29089534	15.5626892	Anger, Passail, Sankt Kathrein am Offenegg	1011.0	9371.0		general; alps
ATTP_6-M3776783R0	Gemeinde Ramsau am Dachstein ARA Ramsau Rössing 19/1509	Gemeinde Ramsau am Dachstein	8972.0	Ramsau am Dachstein	Ramsau	136	Styria	Austria	426404.5528	391189.1213	47.41968233	13.68264011	Ramsau am Dachstein	3817.0	2800.0		general; alps
ATTP_6-M3790768R0	Stadtgemeinde Mureck ARA Mureck 15/156	Stadtgemeinde Mureck-GSR_2015	8480.0	Mureck	Hauptplatz	30	Styria	Austria	587596.7164	315065.7956	46.70868373	15.78690145	Sankt Peter am Ottersbach	1818.0	2920.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_6-M4222741	Stadtgemeinde Friedberg ARA Friedberg Ehrenschachen 7/3311	Stadtgemeinde Friedberg	8240.0	Friedberg	Hauptplatz	20	Styria	Austria	605043.2141	392092.1826	47.39615235	16.05015444	Friedberg	2050.0	2613.0		general; alps
ATTP_6-M4274145	AWV Knittelfeld und Umgebung ARA Knittelfeld 9/266	Abwasserverband Knittelfeld und Umgebung	8723.0	Kobenz	Murweg	1	Styria	Austria	514403.5799	370171.1931	47.22113306	14.8436427	Knittelfeld, Seckau, Spielberg, Kobenz, Sankt Marein-Feistritz, Sankt Margarethen bei Knittelfeld, Gaal, Lobmingtal	57295.0	29140.0		general; alps
ATTP_6-M4321937	Marktgemeinde Birkfeld ARA Birkfeld 17/2478	Marktgemeinde Birkfeld-GSR_2015	8190.0	Birkfeld	Hauptplatz	13	Styria	Austria	578628.684	386150.7001	47.35048278	15.6979067	Birkfeld	2638.0	4969.0		general; alps
ATTP_6-M4343579	ARA Köflach-Gradnerbachtal 16/1143	RHV Köflach-Maria Lankowitz-Edelschrott	8580.0	Köflach	Rathausplatz	1	Styria	Austria	534000.73	352951.5424	47.06252001	15.09724364	Köflach, Maria Lankowitz, Rosental an der Kaich	13814.0	14356.0		general; alps
ATTP_7-7101301	Innsbruck	Innsbrucker Kommulbetriebe AG	6020.0	Innsbruck	Salurner Straße	11	Tyrol	Austria	257324.6348	375529.2354	47.26366607	11.44658639	Innsbruck, Aldrans, Axams, Birgitz, Ellbögen, Götzens, Grinzens, Lans, Mutters, Natters, Patsch, Rum, Schönberg im Stubaital, Sistrans, Völs	174122.0	174674.0		general; alps
ATTP_7-7203601	Imst	Abwasserverband Gurgltal-Imst-Inntal	6460.0	Imst	Brennbichl	93	Tyrol	Austria	204556.0607	372109.4298	47.21923871	10.75098853	Arzl im Pitztal, Imst, Imsterberg, Karres, Karrösten, Mils bei Imst, Nassereith, Obsteig, Tarrenz, Schönwies	21221.0	24414.0		general; alps
ATTP_7-7208605	Längenfeld	Gemeinde Längenfeld	6444.0	Oberlängenfeld	Oberlängenfeld	72	Tyrol	Austria	219546.0122	358979.5023	47.10546905	10.95417659	Längenfeld	3470.0	4669.0		general; alps
ATTP_7-7218603	Sautens	AV Vorderes Ötztal	6432.0	Sautens	Dorfstraße	55	Tyrol	Austria	212968.3599	371371.4762	47.21506588	10.86234026	Haiming, Oetz, Sautens, Umhausen	6818.0	11947.0		general; alps
ATTP_7-7220607	Sölden	Gemeinde Sölden	6450.0	Sölden	Gemeindestraße	1	Tyrol	Austria	223588.3133	346208.8453	46.9917147	11.01245537	Sölden	3937.0	3119.0		general; alps
ATTP_7-7221602	Stams	Abwasserverband Stams und Umgebung	6422.0	Stams	Auweg	12b	Tyrol	Austria	222732.0924	378832.735	47.28489308	10.98824012	Haiming, Mieming, Mötz, Obsteig, Roppen, Silz, Stams	13408.0	16883.0		general; alps
ATTP_7-7224609	Wenns	Abwasserverband Pitztal	6473.0	Wenns	Klärwerk	150	Tyrol	Austria	203564.6539	367061.6099	47.17354758	10.74012954	Jerzens, St. Leonhard im Pitztal, Wenns, Fließ	4834.0	7464.0		general; alps
ATTP_7-7309302	EMREG_BE_Kläranlage Fritzens	Abwasserverband Hall in Tirol - Fritzens	6122.0	Fritzens	Innstrasse	12	Tyrol	Austria	269675.5861	379849.156	47.30511119	11.60852766	Absam, Ampass, Baumkirchen, Fritzens, Gdenwald, Kolsass, Kolsassberg, Mils, Rinn, Hall in Tirol, Thaur, Tulfes, Volders, Wattenberg, Wattens, Weer	51923.0	56484.0		general; alps
ATTP_7-7330305	Mühlbachl	Abwasserverband Unteres Wipptal	6143.0	Mühlbachl	Zieglstadl	32	Tyrol	Austria	257453.0245	361771.0309	47.13993777	11.4526904	Matrei am Brenner, Mühlbachl, Navis, Pfons, Steich am Brenner	4018.0	9256.0		general; alps
ATTP_7-7351308	Seefeld	Gemeinde Seefeld in Tirol	6100.0	Seefeld in Tirol	Klosterstraße	43	Tyrol	Austria	238697.5522	384656.5847	47.34141918	11.19715183	Reith bei Seefeld, Seefeld in Tirol	3090.0	4797.0		general; alps
ATTP_7-7355306	Steich	Abwasserverband Oberes Wipptal	6150.0	Steinach am Brenner	Erlach	164	Tyrol	Austria	258352.3222	357113.2835	47.09823594	11.46602396	Gries am Brenner, Gschnitz, Obernberg am Brenner, Schmirn, Steich am Brenner, Trins, Vals	8042.0	8534.0		general; alps
ATTP_7-7356304	Stubaital	Abwasserverband Stubaital	6165.0	Telfes im Stubai	Telfes	61	Tyrol	Austria	250581.1823	364078.5179	47.15915872	11.36132854	Fulpmes, Mieders, Neustift im Stubaital, Telfes im Stubai	11790.0	12696.0		general; alps
ATTP_7-7357321	Telfs	Abwasserverband Telfs und Umgebung	6410.0	Telfs	Erl-Au	6	Tyrol	Austria	232119.1267	381603.949	47.31230164	11.11126484	Rietz, Oberhofen im Inntal, Pfaffenhofen, Telfs, Wildermieming	20238.0	22194.0		general; alps
ATTP_7-7369303	Zirl	AV Zirl u.U.	6170.0	Zirl	Meilbrunnen	5	Tyrol	Austria	245404.2568	375970.1209	47.26491502	11.28892771	Flaurling, Gries im Sellrain, Hatting, Inzing, Kematen in Tirol, Oberperfuss, Pettnau, Polling in Tirol, Ranggen, Reith bei Seefeld, St. Sigmund im Sellrain, Sellrain, Unterperfuss, Zirl	24621.0	27961.0		general; alps
ATTP_7-7403201	Fieberbrunn	Verwaltungsgemeinschaft Fieberbrunn-Hochfilzen-St. Jakob i.H.	6391.0	Fieberbrunn	Dorfstraße	22	Tyrol	Austria	336675.214	399990.1245	47.49628479	12.49187368	Fieberbrunn, Hochfilzen, St. Jakob in Haus	6940.0	6317.0		general; alps
ATTP_7-7404205	Going	AV Reither Ache	6353.0	Going am Wilden Kaiser	Kirchplatz	1a	Tyrol	Austria	327347.9333	402607.5998	47.51885473	12.36762052	Going am Wilden Kaiser, Kirchberg in Tirol, Kitzbühel, Reith bei Kitzbühel	9763.0	16976.0		general; alps
ATTP_7-7410202	Kirchdorf	Abwasserverband Großache-rd	6383.0	Erpfendorf	Lauferweg	2	Tyrol	Austria	335428.8963	411049.712	47.59566239	12.47369883	Kirchdorf in Tirol, Oberndorf in Tirol, St. Johann in Tirol	14559.0	15730.0		general; alps
ATTP_7-7411204	Kitzbühel	Abwasser- und Abfallverband Großache-Süd	6370.0	Kitzbühel	Hinterstadt	20	Tyrol	Austria	328516.6499	396569.6957	47.46466329	12.38412449	Aurach bei Kitzbühel, Jochberg, Kitzbühel	10800.0	10908.0		general; alps
ATTP_7-7412203	Kössen	Abwasserverband Kössen-Schwendt	6345.0	Kössen	Schinterwinkl	7	Tyrol	Austria	329748.1487	419928.8106	47.67495117	12.39671594	Kössen, Schwendt	5000.0	5199.0		general; alps
ATTP_7-7419207	Waidring	ARA Waidring	6384.0	Waidring	Dorfstraße	9	Tyrol	Austria	344957.8706	409845.1409	47.58570671	12.60059136	St. Ulrich am Pillersee, Waidring	3650.0	3872.0		general; alps
ATTP_7-7420206	Westendorf	AV Brixen i.Th.-Westendorf	6363.0	Westendorf	Mühltal	81	Tyrol	Austria	314039.0154	393492.7128	47.43522427	12.1926552	Brixen im Thale, Westendorf	6293.0	6318.0		general; alps
ATTP_7-7511102	Kirchbichl	ARAB Abwasserreinigungsanlagen - Betreiber GmbH	6322.0	Kirchbichl	Klärwerkstraße	1	Tyrol	Austria	307879.6341	404661.7514	47.53485971	12.10864809	Hopfgarten im Brixental, Itter, Angath, Bad Häring, Breitenbach am Inn, Kirchbichl, Kundl, Langkampfen, Mariastein, Söll, Angerberg, Wildschönau, Wörgl	42827.0	52983.0		general; alps
ATTP_7-7513103	Kufstein	Abwasserverband Kufstein und Umgebung	6341.0	Ebbs	In der Au	1	Tyrol	Austria	313961.6168	412248.9582	47.60395253	12.1879538	Angath, Ebbs, Kufstein, Langkampfen, Mariastein, Schwoich, Angerberg	22472.0	35070.0		general; alps
ATTP_7-7518105	Niederndorf	AV Untere Schranne	6341.0	Ebbs	Kaiserbergstraße	7	Tyrol	Austria	314839.9736	416691.54	47.64403518	12.1987725	Ebbs, Erl, Niederndorf, Niederndorferberg, Rettenschöss	8621.0	11216.0		general; alps
ATTP_7-7520101	Radfeld	AV Brixlegg u.U.	6241.0	Radfeld	Wies	5	Tyrol	Austria	294416.9643	396419.9809	47.45866445	11.93179374	Alpbach, Brandenberg, Brixlegg, Kramsach, Münster, Radfeld, Rattenberg, Reith im Alpbachtal	18429.0	21057.0		general; alps
ATTP_7-7526104	Söll	Abwasserverband Söll-Scheffau-Ellmau	6306.0	Söll	Stockach	41	Tyrol	Austria	314518.8423	402887.4951	47.51980752	12.19719132	Ellmau, Scheffau am Wilden Kaiser, Söll	7197.0	7985.0		general; alps
ATTP_7-7529109	Walchsee	AV Walchsee-Kössen	6344.0	Walchsee	Alleestraße	24	Tyrol	Austria	325969.6474	417174.269	47.64974824	12.34685277	Kössen, Walchsee	2242.0	6278.0		general; alps
ATTP_7-7604508	Fließ	Gemeinde Fließ	6521.0	Fließ	Fließ	87	Tyrol	Austria	191387.5747	362097.0395	47.12513252	10.58187291	Fließ	2693.0	3051.0		general; alps
ATTP_7-7605502	Flirsch	Abwasserverband Oberes Stanzertal	6572.0	Flirsch	Flirsch	9	Tyrol	Austria	179290.3676	363564.1372	47.1343549	10.42178038	Flirsch, Pettneu am Arlberg, St. Anton am Arlberg, Strengen	6366.0	6073.0		general; alps
ATTP_7-7608504	Ischgl	Abwasserverband Oberpazun	6561.0	Ischgl	Dorfstraße	24	Tyrol	Austria	170178.0219	351724.1918	47.02476455	10.30780398	Galtür, Ischgl	2498.0	2404.0		general; alps
ATTP_7-7615507	Nauders	Gemeinde Nauders	6543.0	Nauders	Nauders	221	Tyrol	Austria	184004.2036	338134.6025	46.90727119	10.49614514	Nauders	1522.0	1531.0		general; alps
ATTP_7-7619503	Prutz	Abwasserverband Prutz und Umgebung	6525.0	Faggen	Faggen	110	Tyrol	Austria	197790.8001	358190.8007	47.09201621	10.66800578	Faggen, Fendels, Fiss, Kaunerberg, Kaunertal, Kauns, Ladis, Prutz, Ried im Oberinntal	6811.0	6857.0		general; alps
ATTP_7-7623505	See	Abwasserverband Unterpazun	6555.0	Kappl	Kappl	112	Tyrol	Austria	183411.2634	358689.5127	47.09190111	10.47844277	Kappl, See	3801.0	3843.0		general; alps
ATTP_7-7629506	Tösens	AV Serfaus-Pfunds-Tösens	6541.0	Tösens	Haus-Nr.	44	Tyrol	Austria	194640.2195	352062.0534	47.03592353	10.62933452	Pfunds, Serfaus, Tösens	4366.0	4489.0		general; alps
ATTP_7-7630501	Zams	AV Zams-Landeck u.U.	6511.0	Zams	Hauptstraße	53	Tyrol	Austria	192615.277	366875.102	47.16848811	10.59582686	Grins, Landeck, Pians, Stanz bei Landeck, Tobadill, Zams	14263.0	14327.0		general; alps
ATTP_7-7704702	Anras	Abwasserverband Oberes Pustertal	9912.0	Anras	Margarethenbrücke	37	Tyrol	Austria	341499.2641	318392.2588	46.76257916	12.56664292	Abfaltersbach, Anras, Außervillgraten, Innervillgraten, Kartitsch, Sillian, Strassen	8171.0	7156.0		general; alps
ATTP_7-7705705	Assling	AV Unteres Pustertal	9911.0	Assling	Unterassling	28	Tyrol	Austria	350533.0994	320848.3044	46.78542054	12.68465501	Anras, Assling	2350.0	3011.0		general; alps
ATTP_7-7707701	Dölsach	Abwasserverband Lienzer Talboden	9991.0	Dölsach	Kläranlage Dölsach	5f	Tyrol	Austria	362121.5492	323861.1465	46.81330141	12.83619801	Ainet, Amlach, Dölsach, Gaimberg, Iselsberg-Stroch, Lavant, Leisach, Lienz, Nikolsdorf, Nußdorf-Debant, Oberlienz, St. Johann im Walde, Schlaiten, Thurn, Tristach	27432.0	26666.0		general; alps
ATTP_7-7717704	Huben	Abwasserverband Hohe Tauern Süd	9971.0	Kienburg	Kienburg	11a	Tyrol	Austria	343645.2251	336220.3486	46.92317382	12.59250607	Hopfgarten in Defereggen, Kals am Großglockner, Matrei in Osttirol, Prägraten am Großvenediger, St. Veit in Defereggen, Virgen	11096.0	10432.0		general; alps
ATTP_7-7721706	Obertilliach	Gemeinde Obertilliach	9942.0	Obertilliach	Dorf	4	Tyrol	Austria	346483.7269	311410.921	46.70019037	12.63273254	Obertilliach	1180.0	666.0		general; alps
ATTP_7-7724703	St. Jakob i.D.	Gemeinde St. Jakob in Defereggen	9963.0	St. Jakob in Defreggen	Unterrotte	75	Tyrol	Austria	326647.7185	335535.8706	46.91533213	12.3694042	St. Jakob in Defereggen	956.0	842.0		general; alps
ATTP_7-7807404	Ehrwald	Abwasser und Bioabfallverwertungsverband Ehrwald Lermoos Biberwier	6632.0	Ehrwald	Kirchplatz	1	Tyrol	Austria	217929.4265	394249.4179	47.42221611	10.91842339	Ehrwald, Lermoos	4429.0	3743.0		general; alps
ATTP_7-7818408	Jungholz	Gemeinde Jungholz	6691.0	Jungholz	Jungholz	55	Tyrol	Austria	181758.73	412761.461	47.57753281	10.43004885	Jungholz	301.0	294.0		general; alps
ATTP_7-7829403	Schattwald	Abwasserverband Tannheimertal	6677.0	Schattwald	Zillegschwend	Kläranlage	Tyrol	Austria	183247.2071	406780.0933	47.52425266	10.45277742	Grän, Nesselwängle, Schattwald, Tannheim, Zöblen	2724.0	2834.0		general; alps
ATTP_7-7830402	Stanzach	AV Lechtal	6642.0	Stanzach	Stanzach	6	Tyrol	Austria	191967.6325	392317.9769	47.3970651	10.57536272	Bach, Elbigelp, Elmen, Forchach, Häselgehr, Holzgau, Stanzach, Steeg, Vorderhornbach	4658.0	4583.0		general; alps
ATTP_7-7833401	Vils	Abwasserverband Vils - Reutte und Umgebung - Pfronten	6682.0	Vils	Vilserhof	5	Tyrol	Austria	198820.9547	409528.8823	47.55398187	10.65826469	Berwang, Bichlbach, Breitenwang, Ehenbichl, Heiterwang, Höfen, Lechaschau, Musau, Pflach, Pinswang, Reutte, Vils, Wängle, Weißenbach am Lech	20354.0	20212.0		general; alps
ATTP_7-7926110	Schwaz	Stadtwerke Schwaz GmbH	6130.0	Schwaz	Hermine Berghoferstrasse	31	Tyrol	Austria	278659.5801	386046.6211	47.362597	11.72564382	Pill, Schwaz, Stans, Terfens, Vomp, Weerberg	24736.0	26780.0		general; alps
ATTP_7-7930111	EMREG_BE_Hauptsitz AIZ Strass	Abwasserverband Achental-Inntal-Zillertal	6261.0	Strass im Zillertal	Strass	150	Tyrol	Austria	287029.0727	390328.0628	47.40261939	11.83536076	Achenkirch, Aschau im Zillertal, Brandberg, Bruck am Ziller, Buch in Tirol, Eben am Achensee, Finkenberg, Fügen, Fügenberg, Gallzein, Gerlos, Gerlosberg, Hainzenberg, Hart im Zillertal, Hippach, Jenbach, Kaltenbach, Mayrhofen, Ramsau im Zillertal, Ried im Zillertal, Rohrberg, Schlitters, Schwendau, Steinberg am Rofan, Strass im Zillertal, Stumm, Stummerberg, Tux, Uderns, Wiesing, Zell am Ziller, Zellberg	52216.0	55467.0		general; alps
ATTP_8-Alberschwende	Alberschwende	Gemeinde Alberschwende	6861.0	Alberschwende	Hof	3	Vorarlberg	Austria	134650.0327	400425.9159	47.44910571	9.811738968	Alberschwende	2676.0	3247.0		general; alps
ATTP_8-Bezau	Bezau	Abwasserverband Bezau	6870.0	Bezau	Wilbinger	565	Vorarlberg	Austria	139767.2989	393216.3818	47.38636945	9.883795704	Au, Bezau, Bizau, Mellau, Reuthe, Schnepfau, Schopperu	8068.0	8227.0		general; alps
ATTP_8-Boedmen	Bödmen	Gemeinde Mittelberg	6991.0	Riezlern	Walserstraße	52	Vorarlberg	Austria	159687.7093	384488.8769	47.3155658	10.152225	Mittelberg	1132.0	5100.0		general; alps
ATTP_8-Bregenz	Bregenz	Landeshauptstadt Bregenz	6900.0	Bregenz	Druckergasse	5	Vorarlberg	Austria	127026.69	406943.1886	47.50452605	9.706695472	Bregenz, Kennelbach, Lochau	32471.0	37491.0		general; alps
ATTP_8-Damuels	Damüls	Gemeinde Damüls	6884.0	Damüls	Kirchdorf	136	Vorarlberg	Austria	140076.3295	381451.0562	47.28073691	9.894786912	Damüls	281.0	307.0		general; alps
ATTP_8-Dornbirn	Dornbirn	Abwasserreinigungs- Gesellschaft mbH Dornbirn-Schwarzach	6850.0	Dornbirn	Foracheck	1	Vorarlberg	Austria	128096.7351	398789.8285	47.43169452	9.725916547	Schwarzach, Dornbirn	51366.0	53528.0		general; alps
ATTP_8-Egg	Egg	Abwasserreinigungs- GmbH Egg-Andelsbuch	6863.0	Egg	Loco	873	Vorarlberg	Austria	140742.1232	398457.9699	47.43387341	9.893622366	Andelsbuch, Egg	5497.0	6191.0		general; alps
ATTP_8-Hittisau	Hittisau	Gemeinde Hittisau	6952.0	Hittisau	Platz	370	Vorarlberg	Austria	146039.0227	401495.5362	47.46326735	9.962046417	Hittisau	1538.0	2055.0		general; alps
ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	Wasserverband Hofsteig	6971.0	Hard	Mockenstr.	42	Vorarlberg	Austria	124659.9684	404986.7951	47.48594452	9.676527658	Bildstein, Fußach, Gaißau, Hard, Höchst, Lauterach, Wolfurt, Lusteu	66961.0	69850.0		general; alps
ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	Wasserverband Region Hohenems	6845.0	Hohenems	Im Sand	10	Vorarlberg	Austria	123013.8665	391669.3687	47.36555563	9.663055436	Hohenems, Altach, Götzis, Koblach, Mäder	41696.0	43722.0		general; alps
ATTP_8-Langenegg	Langenegg	Gemeinde Langenegg	6941.0	Oberlangenegg	Bach	127	Vorarlberg	Austria	139714.9851	401546.739	47.46122694	9.878193525	Langenegg	1002.0	1148.0		general; alps
ATTP_8-Laterns	Laterns	Gemeinde Laterns	6830.0	Laterns-Thal	Laternserstraße	6	Vorarlberg	Austria	127460.9092	379405.4735	47.25720413	9.729420987	Laterns	690.0	666.0		general; alps
ATTP_8-Lech	Lech	Gemeinde Lech	6764.0	Lech	Dorf	329	Vorarlberg	Austria	159305.1139	373807.4586	47.21939735	10.15295503	Lech	1518.0	1581.0		general; alps
ATTP_8-Leiblachtal	Leiblachtal	Abwasserverband Region Leiblachtal	6912.0	Hörbranz	Seestraße	20	Vorarlberg	Austria	129423.2543	410018.1279	47.53316516	9.736592538	Eichenberg, Hörbranz, Hohenweiler, Lochau, Möggers	12074.0	14422.0		general; alps
ATTP_8-Lingeu	Lingeu	Gemeinde Lingeu	6951.0	Lingeu	Hof	258	Vorarlberg	Austria	141134.476	400249.3271	47.45013158	9.897769236	Lingeu	1344.0	1492.0		general; alps
ATTP_8-Ludesch	Ludesch	Abwasserverband Region Bludenz	6713.0	Ludesch	Illweg	1	Vorarlberg	Austria	130115.3427	370093.783	47.17461119	9.770110992	Bludenz, Brand, Bürs, Bürserberg, Dalaas, Innerbraz, Klösterle, Lorüns, Ludesch, Nüziders, Stallehr	30334.0	31552.0		general; alps
ATTP_8-Meiningen	Meiningen	Abwasserverband Region Feldkirch	6812.0	Meiningen	Luttenweg	4	Vorarlberg	Austria	117177.121	385599.8257	47.30850008	9.589722102	Nenzing, Feldkirch, Frastanz, Göfis, Meiningen, Rankweil, Übersaxen	57465.0	64565.0		general; alps
ATTP_8-Montafon	Montafon	Abwasserverband Montafon	6773.0	Vandans	Böschistraße	1	Vorarlberg	Austria	136338.8978	363391.0374	47.11690136	9.856111178	Bartholomäberg, Gaschurn, St. Anton im Montafon, St. Gallenkirch, Schruns, Silbertal, Tschagguns, Vandans	15365.0	16336.0		general; alps
ATTP_8-Raggal	Raggal	Abwasserreinigungs- GmbH Raggal-Blons	6741.0	Raggal	Gavadura	225	Vorarlberg	Austria	135680.9258	374773.8682	47.21895265	9.840700038	Blons, Raggal	1156.0	1200.0		general; alps
ATTP_8-Riezlern	Riezlern	Gemeinde Mittelberg	6991.0	Riezlern	Walserstraße	52	Vorarlberg	Austria	162004.2119	389140.374	47.35823343	10.18034983	Mittelberg	3676.0	5100.0		general; alps
ATTP_8-Rotachtal	Rotachtal	Abwasserverband Rotachtal	6932.0	Langen bei Bregenz	Dorf	150	Vorarlberg	Austria	138729.5739	407497.6524	47.51432118	9.861603711	Doren, Langen bei Bregenz, Sulzberg	3073.0	4267.0		general; alps
ATTP_8-Schroecken	Schröcken	Gemeinde Schröcken	6888.0	Schröcken	Heimboden	2	Vorarlberg	Austria	154010.7092	378602.4079	47.26053075	10.08044267	Schröcken	201.0	211.0		general; alps
ATTP_8-Schwarzenberg	Schwarzenberg	Gemeinde Schwarzenberg	6867.0	Schwarzenberg	Hof	454	Vorarlberg	Austria	138301.9597	396941.744	47.41926784	9.86219586	Schwarzenberg	1867.0	1826.0		general; alps
ATTP_8-Sonntag	Sonntag	Abwasserreinigungs- GmbH Fontanella-Sonntag	6731.0	Sonntag	Boden	61	Vorarlberg	Austria	140702.6544	376558.2018	47.23700461	9.905915037	Fontanella, Sonntag	1138.0	1096.0		general; alps
ATTP_8-Vorderland	Vorderland	Abwasserverband Region Vorderland	6842.0	Koblach	Nägele	1	Vorarlberg	Austria	119269.4377	385517.4762	47.30866396	9.61742156	Fraxern, Klaus, Koblach, Röthis, Sulz, Viktorsberg, Weiler, Zwischenwasser	13906.0	18722.0		general; alps
ATTP_8-Walgau	Walgau	Abwasserverband Walgau	6822.0	Satteins	Gewerbestraße	7	Vorarlberg	Austria	121718.8631	375865.1976	47.22296304	9.655834068	Bludesch, Nenzing, Thüringen, Thüringerberg, Düns, Röns, Satteins, Schlins, Schnifis	16845.0	18266.0		general; alps
ATTP_8-Warth	Warth	Gemeinde Warth	6767.0	Warth	Warth	32	Vorarlberg	Austria	162292.0444	378252.3115	47.26045199	10.18999385	Warth	164.0	164.0		general; alps
ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	ebswien hauptkläranlage Ges.m.b.H.	1110.0	Wien	11. Haidequerstraße	7	Vienna	Austria	632875.1246	479465.5412	48.17226662	16.46526508	Wien, Hagenbrunn, Langenzersdorf, Gerasdorf bei Wien, Kaltenleutgeben, Perchtoldsdorf, Vösendorf, Mauerbach, Purkersdorf	1900000.0	1958018.0		general; alps
Channel_ATTP_3-1050	Kanal ARA GAV Laaer Becken						Lower Austria	Austria									canal
Channel_ATTP_3-11	Kanal AWV Schwechat						Lower Austria	Austria									canal
Channel_ATTP_3-32	Kanal ARA Klosterneuburg						Lower Austria	Austria									canal
Channel_ATTP_3-34	Kanal ARA GV Abwasserbeseitigung Raum Bad Vöslau						Lower Austria	Austria									canal
Channel_ATTP_3-403	Kanal ARA Mödling						Lower Austria	Austria									canal
Channel_ATTP_3-448	Kanal Piestingtaler AV						Lower Austria	Austria									canal
Channel_ATTP_3-449	Kanal Wr. Neustadt-Süd						Lower Austria	Austria									canal
Channel_ATTP_3-713	Kanal Aspang - Feistritz						Lower Austria	Austria									canal
Channel_ATTP_8-Hohenems	Kanal Teilgebiet  der ARA Hohenems						Vorarlberg	Austria					Hohenmes				canal
Channel_ATTP_9-HKA-Simmering	Kanal Hauptkläranlage						Vienna	Austria									canal
Channel_Lustenau	Kanal Teilgebiet Lustenau der ARA Hofsteig						Vorarlberg	Austria					Lustenau				canal
Channel_Obergurgel	Kanal Teilgebiet Obergurgel						Tyrol	Austria					Obergurgel bei Sölden				canal
International_Austria_Innsbruck	Austria, Innsbruck						Tyrol	Austria									International
International_Austria_Strass	Austria, Strass						Tyrol	Austria									International
International_Germany_Augsburg	Germany, M1 Augsburg						Schwaben	Germany									International
International_Germany_Bad_Reichenhall	Germany, Bad Reichenhall						Oberbayern	Germany									International
International_Germany_Berchtesgaden	Germany, Berchtesgaden						Oberbayern	Germany									International
International_Germany_Freising	Germany, Freising						Oberbayern	Germany									International
International_Germany_Hasenberg	Germany, Hasenberg I						Baden-Württemberg	Germany									International
International_Germany_München	Germany, München I Zulauf Ost						Oberbayern	Germany									International
International_Germany_Wolfratshausen	Germany, Wolfratshausen						Oberbayern	Germany									International
